,Date,Product,Demand_count,Demand_mean,Demand_sum,Year,Month,Week
2890,2013-10-16,Product_1378,2,5500.0,11000,2013,10,3
2891,2013-10-17,Product_1378,11,5381.818181818182,59200,2013,10,4
2892,2013-10-18,Product_1378,15,10413.333333333334,156200,2013,10,5
2893,2013-10-21,Product_1378,18,6138.888888888889,110500,2013,10,1
2894,2013-10-22,Product_1378,8,3262.5,26100,2013,10,2
2895,2013-10-23,Product_1378,9,12233.333333333334,110100,2013,10,3
2896,2013-10-24,Product_1378,5,4180.0,20900,2013,10,4
2897,2013-10-25,Product_1378,14,2871.4285714285716,40200,2013,10,5
2898,2013-10-28,Product_1378,15,11413.333333333334,171200,2013,10,1
2899,2013-10-29,Product_1378,9,6355.555555555556,57200,2013,10,2
2900,2013-10-30,Product_1378,4,9100.0,36400,2013,10,3
2901,2013-10-31,Product_1378,7,5828.571428571428,40800,2013,10,4
2902,2013-11-01,Product_1378,8,3750.0,30000,2013,11,5
2903,2013-11-05,Product_1378,13,8692.307692307691,113000,2013,11,2
2904,2013-11-06,Product_1378,16,5687.5,91000,2013,11,3
2905,2013-11-07,Product_1378,4,9525.0,38100,2013,11,4
2906,2013-11-08,Product_1378,12,6866.666666666667,82400,2013,11,5
2907,2013-11-11,Product_1378,11,10109.09090909091,111200,2013,11,1
2908,2013-11-12,Product_1378,9,5255.555555555556,47300,2013,11,2
2909,2013-11-13,Product_1378,14,7200.0,100800,2013,11,3
2910,2013-11-14,Product_1378,6,8666.666666666666,52000,2013,11,4
2911,2013-11-15,Product_1378,14,9450.0,132300,2013,11,5
2912,2013-11-17,Product_1378,3,8333.333333333334,25000,2013,11,7
2913,2013-11-18,Product_1378,8,4075.0,32600,2013,11,1
2914,2013-11-19,Product_1378,7,5171.428571428572,36200,2013,11,2
2915,2013-11-20,Product_1378,7,8300.0,58100,2013,11,3
2916,2013-11-21,Product_1378,11,16536.363636363636,181900,2013,11,4
2917,2013-11-22,Product_1378,7,3857.1428571428573,27000,2013,11,5
2918,2013-11-25,Product_1378,8,5037.5,40300,2013,11,1
2919,2013-11-26,Product_1378,5,10040.0,50200,2013,11,2
2920,2013-11-27,Product_1378,4,9000.0,36000,2013,11,3
2921,2013-11-28,Product_1378,7,8314.285714285714,58200,2013,11,4
2922,2013-11-29,Product_1378,7,5885.714285714285,41200,2013,11,5
2923,2013-12-02,Product_1378,7,7328.571428571428,51300,2013,12,1
2924,2013-12-03,Product_1378,14,4607.142857142857,64500,2013,12,2
2925,2013-12-04,Product_1378,6,3916.6666666666665,23500,2013,12,3
2926,2013-12-05,Product_1378,9,11533.333333333334,103800,2013,12,4
2927,2013-12-06,Product_1378,12,7166.666666666667,86000,2013,12,5
2928,2013-12-09,Product_1378,7,4257.142857142857,29800,2013,12,1
2929,2013-12-10,Product_1378,8,6525.0,52200,2013,12,2
2930,2013-12-11,Product_1378,10,9010.0,90100,2013,12,3
2931,2013-12-12,Product_1378,11,10500.0,115500,2013,12,4
2932,2013-12-13,Product_1378,4,2325.0,9300,2013,12,5
2933,2013-12-16,Product_1378,9,6611.111111111111,59500,2013,12,1
2934,2013-12-17,Product_1378,16,6750.0,108000,2013,12,2
2935,2013-12-18,Product_1378,6,4666.666666666667,28000,2013,12,3
2936,2013-12-19,Product_1378,13,3776.923076923077,49100,2013,12,4
2937,2013-12-20,Product_1378,4,6500.0,26000,2013,12,5
2938,2013-12-24,Product_1378,9,11888.888888888889,107000,2013,12,2
2939,2013-12-25,Product_1378,10,15730.0,157300,2013,12,3
2940,2013-12-26,Product_1378,9,6333.333333333333,57000,2013,12,4
2941,2014-01-06,Product_1378,13,3323.076923076923,43200,2014,1,1
2942,2014-01-07,Product_1378,5,8300.0,41500,2014,1,2
2943,2014-01-08,Product_1378,12,3558.3333333333335,42700,2014,1,3
2944,2014-01-09,Product_1378,10,13910.0,139100,2014,1,4
2945,2014-01-10,Product_1378,15,5746.666666666667,86200,2014,1,5
2946,2014-01-13,Product_1378,1,15000.0,15000,2014,1,1
2947,2014-01-14,Product_1378,4,11425.0,45700,2014,1,2
2948,2014-01-15,Product_1378,9,10400.0,93600,2014,1,3
2949,2014-01-16,Product_1378,7,11000.0,77000,2014,1,4
2950,2014-01-17,Product_1378,6,3916.6666666666665,23500,2014,1,5
2951,2014-01-20,Product_1378,4,31000.0,124000,2014,1,1
2952,2014-01-21,Product_1378,6,7716.666666666667,46300,2014,1,2
2953,2014-01-22,Product_1378,10,10000.0,100000,2014,1,3
2954,2014-01-23,Product_1378,4,8250.0,33000,2014,1,4
2955,2014-01-24,Product_1378,3,5333.333333333333,16000,2014,1,5
2956,2014-01-27,Product_1378,9,6388.888888888889,57500,2014,1,1
2957,2014-01-28,Product_1378,8,4737.5,37900,2014,1,2
2958,2014-01-29,Product_1378,6,7300.0,43800,2014,1,3
2959,2014-01-30,Product_1378,6,3500.0,21000,2014,1,4
2960,2014-01-31,Product_1378,10,9530.0,95300,2014,1,5
2961,2014-02-03,Product_1378,8,10475.0,83800,2014,2,1
2962,2014-02-04,Product_1378,14,7792.857142857143,109100,2014,2,2
2963,2014-02-05,Product_1378,7,12714.285714285714,89000,2014,2,3
2964,2014-02-06,Product_1378,11,5500.0,60500,2014,2,4
2965,2014-02-10,Product_1378,8,4337.5,34700,2014,2,1
2966,2014-02-12,Product_1378,9,10922.222222222223,98300,2014,2,3
2967,2014-02-13,Product_1378,9,7511.111111111111,67600,2014,2,4
2968,2014-02-14,Product_1378,8,4750.0,38000,2014,2,5
2969,2014-02-17,Product_1378,12,5325.0,63900,2014,2,1
2970,2014-02-18,Product_1378,6,6566.666666666667,39400,2014,2,2
2971,2014-02-19,Product_1378,13,6330.7692307692305,82300,2014,2,3
2972,2014-02-20,Product_1378,4,5050.0,20200,2014,2,4
2973,2014-02-21,Product_1378,7,11900.0,83300,2014,2,5
2974,2014-02-24,Product_1378,11,6818.181818181818,75000,2014,2,1
2975,2014-02-25,Product_1378,9,13977.777777777777,125800,2014,2,2
2976,2014-02-26,Product_1378,6,6183.333333333333,37100,2014,2,3
2977,2014-02-27,Product_1378,6,6333.333333333333,38000,2014,2,4
2978,2014-02-28,Product_1378,7,15000.0,105000,2014,2,5
2979,2014-03-03,Product_1378,9,6677.777777777777,60100,2014,3,1
2980,2014-03-04,Product_1378,6,13083.333333333334,78500,2014,3,2
2981,2014-03-05,Product_1378,11,10309.09090909091,113400,2014,3,3
2982,2014-03-06,Product_1378,12,8083.333333333333,97000,2014,3,4
2983,2014-03-07,Product_1378,9,3900.0,35100,2014,3,5
2984,2014-03-10,Product_1378,6,2316.6666666666665,13900,2014,3,1
2985,2014-03-11,Product_1378,7,20000.0,140000,2014,3,2
2986,2014-03-12,Product_1378,8,6125.0,49000,2014,3,3
2987,2014-03-13,Product_1378,9,11333.333333333334,102000,2014,3,4
2988,2014-03-14,Product_1378,4,4750.0,19000,2014,3,5
2989,2014-03-16,Product_1378,1,60000.0,60000,2014,3,7
2990,2014-03-17,Product_1378,6,10083.333333333334,60500,2014,3,1
2991,2014-03-18,Product_1378,10,6700.0,67000,2014,3,2
2992,2014-03-19,Product_1378,11,10609.09090909091,116700,2014,3,3
2993,2014-03-20,Product_1378,11,8272.727272727272,91000,2014,3,4
2994,2014-03-24,Product_1378,7,8285.714285714286,58000,2014,3,1
2995,2014-03-25,Product_1378,12,6075.0,72900,2014,3,2
2996,2014-03-26,Product_1378,12,7441.666666666667,89300,2014,3,3
2997,2014-03-27,Product_1378,10,6600.0,66000,2014,3,4
2998,2014-03-28,Product_1378,6,2300.0,13800,2014,3,5
2999,2014-03-31,Product_1378,9,41333.333333333336,372000,2014,3,1
3000,2014-04-01,Product_1378,11,6090.909090909091,67000,2014,4,2
3001,2014-04-02,Product_1378,8,12100.0,96800,2014,4,3
3002,2014-04-03,Product_1378,5,8400.0,42000,2014,4,4
3003,2014-04-04,Product_1378,5,9700.0,48500,2014,4,5
3004,2014-04-07,Product_1378,8,4875.0,39000,2014,4,1
3005,2014-04-08,Product_1378,6,8866.666666666666,53200,2014,4,2
3006,2014-04-09,Product_1378,9,4988.888888888889,44900,2014,4,3
3007,2014-04-10,Product_1378,4,10925.0,43700,2014,4,4
3008,2014-04-11,Product_1378,2,2500.0,5000,2014,4,5
3009,2014-04-14,Product_1378,4,8000.0,32000,2014,4,1
3010,2014-04-15,Product_1378,10,13100.0,131000,2014,4,2
3011,2014-04-16,Product_1378,12,6875.0,82500,2014,4,3
3012,2014-04-17,Product_1378,8,6475.0,51800,2014,4,4
3013,2014-04-18,Product_1378,5,6340.0,31700,2014,4,5
3014,2014-04-21,Product_1378,5,18800.0,94000,2014,4,1
3015,2014-04-22,Product_1378,17,8547.058823529413,145300,2014,4,2
3016,2014-04-23,Product_1378,7,10871.42857142857,76100,2014,4,3
3017,2014-04-24,Product_1378,11,4481.818181818182,49300,2014,4,4
3018,2014-04-25,Product_1378,10,4770.0,47700,2014,4,5
3019,2014-04-28,Product_1378,7,8185.714285714285,57300,2014,4,1
3020,2014-04-30,Product_1378,6,8583.333333333334,51500,2014,4,3
3021,2014-05-01,Product_1378,4,13750.0,55000,2014,5,4
3022,2014-05-02,Product_1378,5,3700.0,18500,2014,5,5
3023,2014-05-06,Product_1378,1,2000.0,2000,2014,5,2
3024,2014-05-07,Product_1378,2,11000.0,22000,2014,5,3
3025,2014-05-08,Product_1378,8,3375.0,27000,2014,5,4
3026,2014-05-09,Product_1378,5,6000.0,30000,2014,5,5
3027,2014-05-12,Product_1378,5,9200.0,46000,2014,5,1
3028,2014-05-13,Product_1378,6,9900.0,59400,2014,5,2
3029,2014-05-14,Product_1378,3,15000.0,45000,2014,5,3
3030,2014-05-15,Product_1378,9,5100.0,45900,2014,5,4
3031,2014-05-16,Product_1378,7,2414.285714285714,16900,2014,5,5
3032,2014-05-19,Product_1378,5,8520.0,42600,2014,5,1
3033,2014-05-20,Product_1378,7,11785.714285714286,82500,2014,5,2
3034,2014-05-21,Product_1378,7,3800.0,26600,2014,5,3
3035,2014-05-22,Product_1378,4,12250.0,49000,2014,5,4
3036,2014-05-23,Product_1378,6,3200.0,19200,2014,5,5
3037,2014-05-26,Product_1378,8,9475.0,75800,2014,5,1
3038,2014-05-27,Product_1378,7,12942.857142857143,90600,2014,5,2
3039,2014-05-28,Product_1378,7,5471.428571428572,38300,2014,5,3
3040,2014-05-29,Product_1378,10,8630.0,86300,2014,5,4
3041,2014-05-30,Product_1378,6,9833.333333333334,59000,2014,5,5
3042,2014-06-02,Product_1378,13,8884.615384615385,115500,2014,6,1
3043,2014-06-03,Product_1378,5,18000.0,90000,2014,6,2
3044,2014-06-04,Product_1378,8,11375.0,91000,2014,6,3
3045,2014-06-05,Product_1378,9,9066.666666666666,81600,2014,6,4
3046,2014-06-06,Product_1378,10,2780.0,27800,2014,6,5
3047,2014-06-09,Product_1378,12,5416.666666666667,65000,2014,6,1
3048,2014-06-10,Product_1378,5,9080.0,45400,2014,6,2
3049,2014-06-11,Product_1378,7,7042.857142857143,49300,2014,6,3
3050,2014-06-12,Product_1378,4,13750.0,55000,2014,6,4
3051,2014-06-13,Product_1378,11,13181.818181818182,145000,2014,6,5
3052,2014-06-16,Product_1378,11,5581.818181818182,61400,2014,6,1
3053,2014-06-17,Product_1378,8,2375.0,19000,2014,6,2
3054,2014-06-18,Product_1378,9,9388.888888888889,84500,2014,6,3
3055,2014-06-19,Product_1378,4,11925.0,47700,2014,6,4
3056,2014-06-20,Product_1378,6,6750.0,40500,2014,6,5
3057,2014-06-23,Product_1378,10,7990.0,79900,2014,6,1
3058,2014-06-24,Product_1378,9,6666.666666666667,60000,2014,6,2
3059,2014-06-25,Product_1378,15,6400.0,96000,2014,6,3
3060,2014-06-26,Product_1378,7,13242.857142857143,92700,2014,6,4
3061,2014-06-27,Product_1378,14,9550.0,133700,2014,6,5
3062,2014-06-29,Product_1378,1,20000.0,20000,2014,6,7
3063,2014-06-30,Product_1378,10,14850.0,148500,2014,6,1
3064,2014-07-01,Product_1378,6,8333.333333333334,50000,2014,7,2
3065,2014-07-02,Product_1378,5,6580.0,32900,2014,7,3
3066,2014-07-03,Product_1378,12,8666.666666666666,104000,2014,7,4
3067,2014-07-04,Product_1378,4,3175.0,12700,2014,7,5
3068,2014-07-07,Product_1378,8,9500.0,76000,2014,7,1
3069,2014-07-08,Product_1378,4,9325.0,37300,2014,7,2
3070,2014-07-09,Product_1378,3,6333.333333333333,19000,2014,7,3
3071,2014-07-10,Product_1378,7,13214.285714285714,92500,2014,7,4
3072,2014-07-11,Product_1378,7,8928.57142857143,62500,2014,7,5
3073,2014-07-14,Product_1378,11,11390.90909090909,125300,2014,7,1
3074,2014-07-15,Product_1378,5,4700.0,23500,2014,7,2
3075,2014-07-16,Product_1378,6,9016.666666666666,54100,2014,7,3
3076,2014-07-17,Product_1378,5,5100.0,25500,2014,7,4
3077,2014-07-18,Product_1378,6,4833.333333333333,29000,2014,7,5
3078,2014-07-22,Product_1378,10,8300.0,83000,2014,7,2
3079,2014-07-23,Product_1378,10,3230.0,32300,2014,7,3
3080,2014-07-24,Product_1378,9,6500.0,58500,2014,7,4
3081,2014-07-25,Product_1378,14,3792.8571428571427,53100,2014,7,5
3082,2014-07-28,Product_1378,7,4428.571428571428,31000,2014,7,1
3083,2014-07-29,Product_1378,8,3862.5,30900,2014,7,2
3084,2014-07-30,Product_1378,9,12477.777777777777,112300,2014,7,3
3085,2014-07-31,Product_1378,7,11285.714285714286,79000,2014,7,4
3086,2014-08-01,Product_1378,9,6411.111111111111,57700,2014,8,5
3087,2014-08-04,Product_1378,7,7600.0,53200,2014,8,1
3088,2014-08-05,Product_1378,12,7516.666666666667,90200,2014,8,2
3089,2014-08-06,Product_1378,12,17666.666666666668,212000,2014,8,3
3090,2014-08-07,Product_1378,9,9144.444444444445,82300,2014,8,4
3091,2014-08-08,Product_1378,7,2185.714285714286,15300,2014,8,5
3092,2014-08-11,Product_1378,11,7363.636363636364,81000,2014,8,1
3093,2014-08-15,Product_1378,5,7120.0,35600,2014,8,5
3094,2014-08-18,Product_1378,6,9000.0,54000,2014,8,1
3095,2014-08-19,Product_1378,8,11375.0,91000,2014,8,2
3096,2014-08-20,Product_1378,5,7260.0,36300,2014,8,3
3097,2014-08-21,Product_1378,7,7000.0,49000,2014,8,4
3098,2014-08-22,Product_1378,9,5644.444444444444,50800,2014,8,5
3099,2014-08-25,Product_1378,7,12571.42857142857,88000,2014,8,1
3100,2014-08-26,Product_1378,10,6120.0,61200,2014,8,2
3101,2014-08-27,Product_1378,5,7400.0,37000,2014,8,3
3102,2014-08-28,Product_1378,3,2666.6666666666665,8000,2014,8,4
3103,2014-08-29,Product_1378,9,23777.777777777777,214000,2014,8,5
3104,2014-09-01,Product_1378,12,11608.333333333334,139300,2014,9,1
3105,2014-09-02,Product_1378,8,3925.0,31400,2014,9,2
3106,2014-09-03,Product_1378,6,10516.666666666666,63100,2014,9,3
3107,2014-09-04,Product_1378,9,8777.777777777777,79000,2014,9,4
3108,2014-09-05,Product_1378,7,9285.714285714286,65000,2014,9,5
3109,2014-09-08,Product_1378,9,4733.333333333333,42600,2014,9,1
3110,2014-09-09,Product_1378,6,3133.3333333333335,18800,2014,9,2
3111,2014-09-10,Product_1378,12,6558.333333333333,78700,2014,9,3
3112,2014-09-11,Product_1378,9,9144.444444444445,82300,2014,9,4
3113,2014-09-12,Product_1378,7,22000.0,154000,2014,9,5
3114,2014-09-16,Product_1378,8,16250.0,130000,2014,9,2
3115,2014-09-17,Product_1378,5,11800.0,59000,2014,9,3
3116,2014-09-18,Product_1378,35,15000.0,525000,2014,9,4
3117,2014-09-19,Product_1378,6,16083.333333333334,96500,2014,9,5
3118,2014-09-22,Product_1378,7,7785.714285714285,54500,2014,9,1
3119,2014-09-24,Product_1378,3,18333.333333333332,55000,2014,9,3
3120,2014-09-25,Product_1378,11,8090.909090909091,89000,2014,9,4
3121,2014-09-26,Product_1378,12,6725.0,80700,2014,9,5
3122,2014-09-29,Product_1378,7,9785.714285714286,68500,2014,9,1
3123,2014-09-30,Product_1378,4,4500.0,18000,2014,9,2
3124,2014-10-01,Product_1378,9,7644.444444444444,68800,2014,10,3
3125,2014-10-02,Product_1378,6,15033.333333333334,90200,2014,10,4
3126,2014-10-03,Product_1378,9,7666.666666666667,69000,2014,10,5
3127,2014-10-06,Product_1378,8,6937.5,55500,2014,10,1
3128,2014-10-07,Product_1378,8,7137.5,57100,2014,10,2
3129,2014-10-08,Product_1378,10,9130.0,91300,2014,10,3
3130,2014-10-09,Product_1378,6,8383.333333333334,50300,2014,10,4
3131,2014-10-10,Product_1378,14,9707.142857142857,135900,2014,10,5
3132,2014-10-14,Product_1378,10,12140.0,121400,2014,10,2
3133,2014-10-15,Product_1378,4,7750.0,31000,2014,10,3
3134,2014-10-16,Product_1378,9,14677.777777777777,132100,2014,10,4
3135,2014-10-17,Product_1378,5,8200.0,41000,2014,10,5
3136,2014-10-20,Product_1378,8,19125.0,153000,2014,10,1
3137,2014-10-21,Product_1378,6,6500.0,39000,2014,10,2
3138,2014-10-22,Product_1378,8,15125.0,121000,2014,10,3
3139,2014-10-23,Product_1378,16,8312.5,133000,2014,10,4
3140,2014-10-24,Product_1378,7,7514.285714285715,52600,2014,10,5
3141,2014-10-27,Product_1378,6,7916.666666666667,47500,2014,10,1
3142,2014-10-28,Product_1378,13,9923.076923076924,129000,2014,10,2
3143,2014-10-29,Product_1378,12,6583.333333333333,79000,2014,10,3
3144,2014-10-30,Product_1378,7,7614.285714285715,53300,2014,10,4
3145,2014-10-31,Product_1378,9,4877.777777777777,43900,2014,10,5
3146,2014-11-04,Product_1378,13,10069.23076923077,130900,2014,11,2
3147,2014-11-05,Product_1378,7,8471.42857142857,59300,2014,11,3
3148,2014-11-06,Product_1378,8,7562.5,60500,2014,11,4
3149,2014-11-07,Product_1378,12,11000.0,132000,2014,11,5
3150,2014-11-10,Product_1378,8,7437.5,59500,2014,11,1
3151,2014-11-11,Product_1378,7,13000.0,91000,2014,11,2
3152,2014-11-12,Product_1378,15,7113.333333333333,106700,2014,11,3
3153,2014-11-13,Product_1378,7,23500.0,164500,2014,11,4
3154,2014-11-14,Product_1378,8,12375.0,99000,2014,11,5
3155,2014-11-17,Product_1378,13,9961.538461538461,129500,2014,11,1
3156,2014-11-18,Product_1378,12,8625.0,103500,2014,11,2
3157,2014-11-19,Product_1378,6,3166.6666666666665,19000,2014,11,3
3158,2014-11-20,Product_1378,5,5220.0,26100,2014,11,4
3159,2014-11-21,Product_1378,8,8250.0,66000,2014,11,5
3160,2014-11-25,Product_1378,12,9583.333333333334,115000,2014,11,2
3161,2014-11-26,Product_1378,3,7333.333333333333,22000,2014,11,3
3162,2014-11-27,Product_1378,5,7660.0,38300,2014,11,4
3163,2014-11-28,Product_1378,9,5733.333333333333,51600,2014,11,5
3164,2014-12-01,Product_1378,8,11587.5,92700,2014,12,1
3165,2014-12-02,Product_1378,9,5955.555555555556,53600,2014,12,2
3166,2014-12-03,Product_1378,8,10762.5,86100,2014,12,3
3167,2014-12-04,Product_1378,5,13200.0,66000,2014,12,4
3168,2014-12-05,Product_1378,3,6666.666666666667,20000,2014,12,5
3169,2014-12-08,Product_1378,7,13857.142857142857,97000,2014,12,1
3170,2014-12-09,Product_1378,6,9033.333333333334,54200,2014,12,2
3171,2014-12-10,Product_1378,6,15033.333333333334,90200,2014,12,3
3172,2014-12-11,Product_1378,6,10666.666666666666,64000,2014,12,4
3173,2014-12-12,Product_1378,10,7310.0,73100,2014,12,5
3174,2014-12-15,Product_1378,11,10527.272727272728,115800,2014,12,1
3175,2014-12-16,Product_1378,9,12244.444444444445,110200,2014,12,2
3176,2014-12-17,Product_1378,9,14933.333333333334,134400,2014,12,3
3177,2014-12-18,Product_1378,9,3233.3333333333335,29100,2014,12,4
3178,2014-12-19,Product_1378,17,11394.117647058823,193700,2014,12,5
3179,2014-12-22,Product_1378,9,4211.111111111111,37900,2014,12,1
3180,2014-12-24,Product_1378,7,10385.714285714286,72700,2014,12,3
3181,2014-12-25,Product_1378,13,5100.0,66300,2014,12,4
3182,2014-12-26,Product_1378,5,2040.0,10200,2014,12,5
3183,2015-01-05,Product_1378,8,10087.5,80700,2015,1,1
3184,2015-01-06,Product_1378,4,5250.0,21000,2015,1,2
3185,2015-01-07,Product_1378,6,8166.666666666667,49000,2015,1,3
3186,2015-01-08,Product_1378,13,6630.7692307692305,86200,2015,1,4
3187,2015-01-09,Product_1378,4,4100.0,16400,2015,1,5
3188,2015-01-13,Product_1378,8,8825.0,70600,2015,1,2
3189,2015-01-14,Product_1378,11,11009.09090909091,121100,2015,1,3
3190,2015-01-15,Product_1378,8,15375.0,123000,2015,1,4
3191,2015-01-16,Product_1378,9,7388.888888888889,66500,2015,1,5
3192,2015-01-19,Product_1378,6,12166.666666666666,73000,2015,1,1
3193,2015-01-20,Product_1378,4,18250.0,73000,2015,1,2
3194,2015-01-21,Product_1378,7,14571.42857142857,102000,2015,1,3
3195,2015-01-22,Product_1378,7,10071.42857142857,70500,2015,1,4
3196,2015-01-23,Product_1378,7,9328.57142857143,65300,2015,1,5
3197,2015-01-26,Product_1378,3,3500.0,10500,2015,1,1
3198,2015-01-27,Product_1378,7,6028.571428571428,42200,2015,1,2
3199,2015-01-28,Product_1378,11,6909.090909090909,76000,2015,1,3
3200,2015-01-29,Product_1378,7,10857.142857142857,76000,2015,1,4
3201,2015-01-30,Product_1378,6,13833.333333333334,83000,2015,1,5
3202,2015-02-02,Product_1378,9,6077.777777777777,54700,2015,2,1
3203,2015-02-03,Product_1378,13,9207.692307692309,119700,2015,2,2
3204,2015-02-04,Product_1378,9,11188.888888888889,100700,2015,2,3
3205,2015-02-05,Product_1378,2,12500.0,25000,2015,2,4
3206,2015-02-06,Product_1378,10,9280.0,92800,2015,2,5
3207,2015-02-09,Product_1378,6,8133.333333333333,48800,2015,2,1
3208,2015-02-10,Product_1378,12,18358.333333333332,220300,2015,2,2
3209,2015-02-12,Product_1378,4,13750.0,55000,2015,2,4
3210,2015-02-13,Product_1378,9,5944.444444444444,53500,2015,2,5
3211,2015-02-16,Product_1378,8,5625.0,45000,2015,2,1
3212,2015-02-17,Product_1378,7,4000.0,28000,2015,2,2
3213,2015-02-18,Product_1378,9,9500.0,85500,2015,2,3
3214,2015-02-19,Product_1378,5,10120.0,50600,2015,2,4
3215,2015-02-20,Product_1378,5,6600.0,33000,2015,2,5
3216,2015-02-23,Product_1378,7,10357.142857142857,72500,2015,2,1
3217,2015-02-24,Product_1378,10,8730.0,87300,2015,2,2
3218,2015-02-25,Product_1378,5,8000.0,40000,2015,2,3
3219,2015-02-26,Product_1378,8,12900.0,103200,2015,2,4
3220,2015-02-27,Product_1378,11,6136.363636363636,67500,2015,2,5
3221,2015-03-02,Product_1378,12,5750.0,69000,2015,3,1
3222,2015-03-03,Product_1378,9,5677.777777777777,51100,2015,3,2
3223,2015-03-04,Product_1378,4,17525.0,70100,2015,3,3
3224,2015-03-05,Product_1378,6,7583.333333333333,45500,2015,3,4
3225,2015-03-06,Product_1378,6,5716.666666666667,34300,2015,3,5
3226,2015-03-09,Product_1378,5,3300.0,16500,2015,3,1
3227,2015-03-10,Product_1378,11,7072.727272727273,77800,2015,3,2
3228,2015-03-11,Product_1378,7,7714.285714285715,54000,2015,3,3
3229,2015-03-12,Product_1378,6,12500.0,75000,2015,3,4
3230,2015-03-13,Product_1378,5,13600.0,68000,2015,3,5
3231,2015-03-16,Product_1378,9,15222.222222222223,137000,2015,3,1
3232,2015-03-17,Product_1378,6,16083.333333333334,96500,2015,3,2
3233,2015-03-18,Product_1378,8,3637.5,29100,2015,3,3
3234,2015-03-19,Product_1378,6,15850.0,95100,2015,3,4
3235,2015-03-23,Product_1378,6,6416.666666666667,38500,2015,3,1
3236,2015-03-24,Product_1378,9,12588.888888888889,113300,2015,3,2
3237,2015-03-25,Product_1378,9,8833.333333333334,79500,2015,3,3
3238,2015-03-26,Product_1378,9,11666.666666666666,105000,2015,3,4
3239,2015-03-27,Product_1378,8,11000.0,88000,2015,3,5
3240,2015-03-30,Product_1378,10,9850.0,98500,2015,3,1
3241,2015-03-31,Product_1378,11,9963.636363636364,109600,2015,3,2
3242,2015-04-01,Product_1378,7,8285.714285714286,58000,2015,4,3
3243,2015-04-02,Product_1378,11,6563.636363636364,72200,2015,4,4
3244,2015-04-03,Product_1378,7,10085.714285714286,70600,2015,4,5
3245,2015-04-06,Product_1378,10,8810.0,88100,2015,4,1
3246,2015-04-07,Product_1378,9,9755.555555555555,87800,2015,4,2
3247,2015-04-08,Product_1378,7,2714.285714285714,19000,2015,4,3
3248,2015-04-09,Product_1378,3,15000.0,45000,2015,4,4
3249,2015-04-10,Product_1378,4,17250.0,69000,2015,4,5
3250,2015-04-13,Product_1378,9,13066.666666666666,117600,2015,4,1
3251,2015-04-14,Product_1378,6,5166.666666666667,31000,2015,4,2
3252,2015-04-15,Product_1378,5,17200.0,86000,2015,4,3
3253,2015-04-16,Product_1378,5,13000.0,65000,2015,4,4
3254,2015-04-17,Product_1378,4,9250.0,37000,2015,4,5
3255,2015-04-20,Product_1378,7,4114.285714285715,28800,2015,4,1
3256,2015-04-21,Product_1378,10,4980.0,49800,2015,4,2
3257,2015-04-22,Product_1378,15,7900.0,118500,2015,4,3
3258,2015-04-23,Product_1378,5,13600.0,68000,2015,4,4
3259,2015-04-24,Product_1378,8,7625.0,61000,2015,4,5
3260,2015-04-27,Product_1378,16,9156.25,146500,2015,4,1
3261,2015-04-28,Product_1378,4,11250.0,45000,2015,4,2
3262,2015-04-29,Product_1378,2,0.0,0,2015,4,3
3263,2015-04-30,Product_1378,8,9350.0,74800,2015,4,4
3264,2015-05-01,Product_1378,8,11912.5,95300,2015,5,5
3265,2015-05-07,Product_1378,6,6916.666666666667,41500,2015,5,4
3266,2015-05-08,Product_1378,9,11244.444444444445,101200,2015,5,5
3267,2015-05-11,Product_1378,7,7785.714285714285,54500,2015,5,1
3268,2015-05-12,Product_1378,7,14428.57142857143,101000,2015,5,2
3269,2015-05-13,Product_1378,5,4300.0,21500,2015,5,3
3270,2015-05-14,Product_1378,6,5750.0,34500,2015,5,4
3271,2015-05-15,Product_1378,5,8400.0,42000,2015,5,5
3272,2015-05-18,Product_1378,5,6400.0,32000,2015,5,1
3273,2015-05-19,Product_1378,8,16875.0,135000,2015,5,2
3274,2015-05-20,Product_1378,9,4566.666666666667,41100,2015,5,3
3275,2015-05-21,Product_1378,12,9950.0,119400,2015,5,4
3276,2015-05-22,Product_1378,2,2600.0,5200,2015,5,5
3277,2015-05-25,Product_1378,9,5788.888888888889,52100,2015,5,1
3278,2015-05-26,Product_1378,9,7811.111111111111,70300,2015,5,2
3279,2015-05-27,Product_1378,7,17585.714285714286,123100,2015,5,3
3280,2015-05-28,Product_1378,10,6850.0,68500,2015,5,4
3281,2015-05-29,Product_1378,6,7500.0,45000,2015,5,5
3282,2015-06-01,Product_1378,17,5970.588235294118,101500,2015,6,1
3283,2015-06-02,Product_1378,11,6463.636363636364,71100,2015,6,2
3284,2015-06-03,Product_1378,4,4050.0,16200,2015,6,3
3285,2015-06-04,Product_1378,9,13277.777777777777,119500,2015,6,4
3286,2015-06-05,Product_1378,9,6888.888888888889,62000,2015,6,5
3287,2015-06-08,Product_1378,8,7437.5,59500,2015,6,1
3288,2015-06-09,Product_1378,10,9600.0,96000,2015,6,2
3289,2015-06-10,Product_1378,10,11950.0,119500,2015,6,3
3290,2015-06-11,Product_1378,4,7975.0,31900,2015,6,4
3291,2015-06-12,Product_1378,10,15960.0,159600,2015,6,5
3292,2015-06-15,Product_1378,9,13666.666666666666,123000,2015,6,1
3293,2015-06-16,Product_1378,6,4600.0,27600,2015,6,2
